comentarios,source,fecha,tiene_groseria,comentarios_censurados,etiqueta,etiqueta_predicha
Aeroméxico celebra a quienes han volado toda su vida y hacen volar nuestra cultura. #FanáticosDelArteDeVolar,rtp_cdmx_respuestas_20250418_010848.csv,2025-04-18,False,Aeroméxico celebra a quienes han volado toda su vida y hacen volar nuestra cultura. #FanáticosDelArteDeVolar,neutral,neutral
"A partir del 14 de abril podrás consultar los perfiles de las personas candidatas en el Proceso Electoral Local Extraordinario 2024-2025, a través del sistema “Candidatas y Candidatos, Conóceles Judicial”, en esta liga: https://iecm.mx/www/sites/poder_judicial/conoceles.html?twclid=21xywd1zg27lmxu7hpzydbmxmw…
#TúDecidesQuiénJuzga",rtp_cdmx_respuestas_20250418_010848.csv,2025-04-18,False,"A partir del 14 de abril podrás consultar los perfiles de las personas candidatas en el Proceso Electoral Local Extraordinario 2024-2025, a través del sistema “Candidatas y Candidatos, Conóceles Judicial”, en esta liga: https://iecm.mx/www/sites/poder_judicial/conoceles.html?twclid=21xywd1zg27lmxu7hpzydbmxmw…
#TúDecidesQuiénJuzga",neutral,neutral
"¿Sabías que puedes invertir en acciones y ETFs internacionales desde México?

A través del Sistema Internacional de Cotizaciones (SIC), es posible acceder desde las Casas de Bolsa a emisoras como Tesla, Amazon, Microsoft, Nvidia… y a cientos de ETFs que replican distintos",rtp_cdmx_respuestas_20250418_010848.csv,2025-04-18,False,"¿Sabías que puedes invertir en acciones y ETFs internacionales desde México?

A través del Sistema Internacional de Cotizaciones (SIC), es posible acceder desde las Casas de Bolsa a emisoras como Tesla, Amazon, Microsoft, Nvidia… y a cientos de ETFs que replican distintos",neutral,neutral
"MATÓ a UNA VIEJITA, y SE OCULTÓ 7 AÑOS
Arturo Miranda
En 2018 trabajó como albañil en casa de la señora María Victoria en 
@XochimilcoAl
 
Quería robarle y la mató.
Estuvo oculto por años.
Agentes de Inteligencia de 
@SSC_CDMX
 y 
@PDI_FGJCDMX
 ya lo detuvieron.
Así llegó a prisión.",rtp_cdmx_respuestas_20250418_010848.csv,2025-04-18,False,"MATÓ a UNA VIEJITA, y SE OCULTÓ 7 AÑOS
Arturo Miranda
En 2018 trabajó como albañil en casa de la señora María Victoria en 
@XochimilcoAl
 
Quería robarle y la mató.
Estuvo oculto por años.
Agentes de Inteligencia de 
@SSC_CDMX
 y 
@PDI_FGJCDMX
 ya lo detuvieron.
Así llegó a prisión.",neutral,neutral
"SISMO Magnitud 4.3 Loc  28 km al SUROESTE de PIJIJIAPAN, CHIS 17/04/25 21:43:28 Lat 15.50 Lon -93.39 Pf 96 km",rtp_cdmx_respuestas_20250418_010848.csv,2025-04-18,False,"SISMO Magnitud 4.3 Loc  28 km al SUROESTE de PIJIJIAPAN, CHIS 17/04/25 21:43:28 Lat 15.50 Lon -93.39 Pf 96 km",neutral,neutral
"¡Más acciones así!  Policías del #Edomex ayudaron a un perrito que había sido atropellado en calles de Metepec 

Los elementos lo llevaron a un veterinario para su pronta atención",rtp_cdmx_respuestas_20250418_010848.csv,2025-04-18,False,"¡Más acciones así!  Policías del #Edomex ayudaron a un perrito que había sido atropellado en calles de Metepec 

Los elementos lo llevaron a un veterinario para su pronta atención",neutral,neutral
"LA #TUTA SERÁ EXTRADITADO A LOS ESTADOS UNIDOS

Juez Federal niega amparo a Servando ""N"", alias ""La Tuta"", exlíder de La Familia Michoacana y Los Caballeros Templarios, quien pretendía evitar su extradición a Estados Unidos.",rtp_cdmx_respuestas_20250418_010848.csv,2025-04-18,False,"LA #TUTA SERÁ EXTRADITADO A LOS ESTADOS UNIDOS

Juez Federal niega amparo a Servando ""N"", alias ""La Tuta"", exlíder de La Familia Michoacana y Los Caballeros Templarios, quien pretendía evitar su extradición a Estados Unidos.",neutral,neutral
"Titulación Por Experiencia Laboral en 3 Meses 

 Sin Exámenes ni Cursos.
 Con base en su Experiencia Laboral.
 En línea o presencial.    
 Sin descuidar su trabajo.   
 Valido Para todo México.

 Envíenos un Correo Electrónico:  DictamenCeneval@hotmail.com",rtp_cdmx_respuestas_20250418_011923.csv,2025-04-18,False,"Titulación Por Experiencia Laboral en 3 Meses 

 Sin Exámenes ni Cursos.
 Con base en su Experiencia Laboral.
 En línea o presencial.    
 Sin descuidar su trabajo.   
 Valido Para todo México.

 Envíenos un Correo Electrónico:  DictamenCeneval@hotmail.com",neutral,neutral
"En vez de hacer videos implementa mejores acciones de seguridad, sus número no reflejan la angustia con la que viven las familias mexicanas por la delincuencia que va en aumento, parece que no hay jefa de gobierno",rtp_cdmx_respuestas_20250418_011923.csv,2025-04-18,False,"En vez de hacer videos implementa mejores acciones de seguridad, sus número no reflejan la angustia con la que viven las familias mexicanas por la delincuencia que va en aumento, parece que no hay jefa de gobierno",positivo_sugerencia,neutral
La realidad es que su gobierno es la misma maña que la de Mancera infracciones no cometidas y en vez de tantas cámaras mejor arreglen calles  AMLO les pidió arreglar y usted cómo jefa delegacional no lo hizo,rtp_cdmx_respuestas_20250418_011923.csv,2025-04-18,False,La realidad es que su gobierno es la misma maña que la de Mancera infracciones no cometidas y en vez de tantas cámaras mejor arreglen calles  AMLO les pidió arreglar y usted cómo jefa delegacional no lo hizo,positivo_sugerencia,neutral
Ciudad baches y ciudad delincuencia,rtp_cdmx_respuestas_20250418_011923.csv,2025-04-18,False,Ciudad baches y ciudad delincuencia,neutral,neutral
Es puro circo al estilo colonial,rtp_cdmx_respuestas_20250418_011923.csv,2025-04-18,False,Es puro circo al estilo colonial,neutral,neutral
Que viva el lomo de clara brugada,rtp_cdmx_respuestas_20250418_011923.csv,2025-04-18,False,Que viva el lomo de clara brugada,neutral,neutral
"La #CDMX que no atiendes es esta, la realidad te explota en la cara y no te importa. ""El tiempo de honrarte a ti misma concluirá"", Maximus Décimus Meridius, Gladiador",rtp_cdmx_respuestas_20250418_011923.csv,2025-04-18,False,"La #CDMX que no atiendes es esta, la realidad te explota en la cara y no te importa. ""El tiempo de honrarte a ti misma concluirá"", Maximus Décimus Meridius, Gladiador",neutral,neutral
"Inauguramos el 
@BosqueFest
 Spora 2025 que contará con más de 200 actividades gratuitas del 17 al 27 de abril. Esta cuarta edición está dedicada a los hongos y su papel esencial en la vida. Reconocemos el esfuerzo del sector público y de la iniciativa privada que ha hecho posible",rtp_cdmx_respuestas_20250418_011923.csv,2025-04-18,False,"Inauguramos el 
@BosqueFest
 Spora 2025 que contará con más de 200 actividades gratuitas del 17 al 27 de abril. Esta cuarta edición está dedicada a los hongos y su papel esencial en la vida. Reconocemos el esfuerzo del sector público y de la iniciativa privada que ha hecho posible",neutral,neutral
"Bienvenidos al canal oficial de YouTube de Indy Fontaine! Sumérgete en el fascinante mundo de ""Libérame"", una poderosa canción que explora temas de libertad, empoderamiento y autodescubrimiento. Experimenta las melodías profundas y letras conmovedoras que caracterizan la música",rtp_cdmx_respuestas_20250418_011923.csv,2025-04-18,False,"Bienvenidos al canal oficial de YouTube de Indy Fontaine! Sumérgete en el fascinante mundo de ""Libérame"", una poderosa canción que explora temas de libertad, empoderamiento y autodescubrimiento. Experimenta las melodías profundas y letras conmovedoras que caracterizan la música",positivo_sugerencia,neutral
"Are you ready to embrace the ultimate comfort and happiness on a sun-soaked beach? Dive into comfort and happiness with our sensational swimsuits!
Get it now https://luscreation.co/swim-romper?twclid=258s4yn2islpstkybjnvg689eb",rtp_cdmx_respuestas_20250418_011923.csv,2025-04-18,False,"Are you ready to embrace the ultimate comfort and happiness on a sun-soaked beach? Dive into comfort and happiness with our sensational swimsuits!
Get it now https://luscreation.co/swim-romper?twclid=258s4yn2islpstkybjnvg689eb",neutral,neutral
"Nos sumamos a la campaña de la #OMS
 Comienzos saludables, futuros esperanzadores

En 2025, en UNNA nos unimos al llamado global de la Organización Mundial de la Salud 
@who
 para priorizar la salud materno-infantil.

#SaludMaternoInfantil #MaternidadSegura #UnnaInfancia",rtp_cdmx_respuestas_20250418_011923.csv,2025-04-18,False,"Nos sumamos a la campaña de la #OMS
 Comienzos saludables, futuros esperanzadores

En 2025, en UNNA nos unimos al llamado global de la Organización Mundial de la Salud 
@who
 para priorizar la salud materno-infantil.

#SaludMaternoInfantil #MaternidadSegura #UnnaInfancia",neutral,neutral
"AYUDA!
DESAPARECE COLOMBIANA en CDMX…ERA PARTE de LAS CHICAS de LA BOUTIQUE VIP
María Camila Díaz
Llegó de Medellín.
Aquí trabajaba como acompañante.
Se anunciaba en 
@LaBoutiquevip2
 el portal q antes era Zona Divas
Desapareció en 
@BJAlcaldia
 
Su familia y 
@FiscaliaCDMX
 la busca",rtp_cdmx_respuestas_20250418_011923.csv,2025-04-18,False,"AYUDA!
DESAPARECE COLOMBIANA en CDMX…ERA PARTE de LAS CHICAS de LA BOUTIQUE VIP
María Camila Díaz
Llegó de Medellín.
Aquí trabajaba como acompañante.
Se anunciaba en 
@LaBoutiquevip2
 el portal q antes era Zona Divas
Desapareció en 
@BJAlcaldia
 
Su familia y 
@FiscaliaCDMX
 la busca",neutral,neutral
Va caminando por la calle y le pegan a la hija. Por suerte recibió una lección rápido.,rtp_cdmx_respuestas_20250418_011923.csv,2025-04-18,False,Va caminando por la calle y le pegan a la hija. Por suerte recibió una lección rápido.,positivo_sugerencia,neutral
